tau,bt,hh,RGIId,GLIMSId,CenLon,CenLat,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,TermType,Surging,Linkages,Name,delz,Zela,abl_area,accu_area,hf_method,hf
38.91613869517207,-3.4598603839441537,21.04534800285778,RGI60-01.03780,G227860E57205N,-132.14,57.205,6,3.809,1112,1998,1650,14.0,28,3196,0,9,9,,886,1600,1.5236,2.2854,hf_farinotti,63.786083372418815
23.336614662532654,-4.097949389179756,22.835626252695253,RGI60-01.03783,G227232E58057N,-132.768,58.057,6,2.537,1122,2141,1791,20.0,105,3280,0,9,9,,1019,1700,1.0148,1.5222,hf_farinotti,67.14362782739745
45.53291694836762,-2.424738219895288,139.0983764754631,RGI60-01.03784,G226882E58072N,-133.118,58.072,6,2.636,958,1873,1356,19.0,319,3712,0,9,9,,915,1300,1.0544,1.5816000000000001,hf_farinotti,88.70761499604744
17.410619136265034,-4.55879144851658,27.339119410029944,RGI60-01.03785,G227531E57606N,-132.469,57.606,6,3.402,1157,2431,1881,26.0,98,2872,0,9,9,,1274,1800,1.3608000000000002,2.0412,hf_farinotti,55.939841129749226
61.35877430655845,-2.93520942408377,49.61759183262852,RGI60-01.03787,G227513E58113N,-132.487,58.113,6,12.869,1336,2426,1809,13.0,45,7254,0,9,9,,1090,1750,5.147600000000001,7.721399999999999,hf_farinotti,143.37104252219063
37.525008598589594,-2.3467495636998255,-21.684762765535744,RGI60-01.03789,G227518E58140N,-132.482,58.14,6,2.872,1469,2101,1856,17.0,348,2676,0,9,9,,632,1800,1.1488,1.7231999999999998,hf_farinotti,59.55889893005266
77.00980342723199,-2.1978621291448515,31.73227060558769,RGI60-01.03790,G227651E58034N,-132.349,58.034,6,8.679,1440,2114,1813,7.0,68,4927,0,9,9,,674,1750,3.4716000000000005,5.2074,hf_farinotti,98.4796378199105
37.66589229825773,-2.850130890052356,-21.684762765535744,RGI60-01.03791,G227533E57991N,-132.467,57.991,6,1.294,1548,2239,1995,17.0,145,2299,0,9,9,,691,1950,0.5176000000000001,0.7764,hf_farinotti,56.39584455586911
83.61911651553588,-2.3538394415357766,-74.6117401116636,RGI60-01.03792,G227493E57964N,-132.507,57.964,6,13.049,1318,2138,1692,6.0,125,7771,0,9,9,,820,1650,5.2196,7.8294,hf_farinotti,180.99078710049574
96.25725675711885,-1.432155322862129,31.73227060558769,RGI60-01.03793,G227472E57912N,-132.528,57.912,6,4.313,1298,1653,1544,7.0,72,3506,0,9,9,,355,1500,1.7252,2.5877999999999997,hf_farinotti,76.88285998168963
30.71441061506772,-1.8150087260034904,-157.51719580125183,RGI60-01.03794,G227503E57827N,-132.497,57.827,6,1.3,1444,2156,1814,25.0,330,1563,0,9,9,,712,1700,0.52,0.78,hf_farinotti,38.03698851023681
17.19670465675159,-9.854930191972077,-38.85338941905444,RGI60-01.03795,G227485E57706N,-132.515,57.706,6,15.761,460,2376,1906,12.0,70,8208,0,9,9,,1916,1850,6.3044,9.4566,hf_farinotti,123.4143980632785
24.91710090458093,-2.963568935427574,22.835626252695253,RGI60-01.03796,G227514E57583N,-132.486,57.583,6,2.988,1332,2131,1804,20.0,93,1627,0,9,9,,799,1750,1.1952,1.7928,hf_farinotti,33.59880782783696
38.5089030314969,-3.537849040139616,-27.760360278298595,RGI60-01.03797,G227524E57568N,-132.476,57.568,6,2.809,1051,1809,1647,18.0,57,2531,0,9,9,,758,1550,1.1236000000000002,1.6854,hf_farinotti,63.225613254608064
17.243310666736857,-5.593913612565445,139.0983764754631,RGI60-01.03798,G227537E57536N,-132.463,57.536,6,3.686,961,2124,1809,19.0,360,3176,0,9,9,,1163,1750,1.4744000000000002,2.2116,hf_farinotti,61.81466816552683
46.80255291790387,-4.700589005235602,32.05915172849031,RGI60-01.03800,G227638E57528N,-132.362,57.528,6,23.173,887,2370,1714,15.0,326,11442,0,9,9,,1483,1550,9.2692,13.903799999999999,hf_farinotti,191.2873311451184
33.37627913928553,-2.637434554973822,-157.51719580125183,RGI60-01.03803,G227655E57485N,-132.345,57.485,6,1.423,1478,2248,1912,25.0,98,1666,0,9,9,,770,1850,0.5692,0.8538,hf_farinotti,42.42906795851949
55.84067906454522,-4.856566317626527,32.05915172849031,RGI60-01.03808,G227732E57442N,-132.268,57.442,6,57.604,565,3089,1391,15.0,12,18520,0,9,9,Triumph Glacier,2524,1250,23.041600000000003,34.5624,hf_farinotti,232.297969036387
49.62401347813862,-3.254253926701571,-21.684762765535744,RGI60-01.03809,G227978E57397N,-132.022,57.397,6,3.751,1091,1921,1616,17.0,323,3134,0,9,9,,830,1550,1.5004,2.2506,hf_farinotti,65.99546312140082
57.04101601910883,-1.7370200698080278,-23.02139429280751,RGI60-01.03810,G227869E57371N,-132.131,57.371,6,1.964,805,1964,1140,24.0,71,3148,0,9,9,,1159,1050,0.7856000000000001,1.1784,hf_farinotti,65.34222191270429
44.01576302565508,-1.7724694589877836,27.339119410029944,RGI60-01.03811,G228032E57305N,-131.968,57.305,6,1.77,1150,1834,1489,26.0,337,1471,0,9,9,,684,1400,0.7080000000000001,1.062,hf_farinotti,33.44209796774647
25.969947103955544,-3.7930846422338567,-2355.321213031299,RGI60-01.03812,G228046E57292N,-131.954,57.292,6,2.303,1065,2095,1662,22.0,63,2584,0,9,9,,1030,1600,0.9212,1.3818,hf_farinotti,61.997626611044815
85.23189459874766,-5.806609947643979,-38.321447674534774,RGI60-01.03813,G227901E57126N,-132.099,57.126,6,110.878,81,3026,1012,10.0,24,29435,2,9,9,Flood Glacier,2945,900,44.351200000000006,66.5268,hf_farinotti,379.270890516448
55.05601696585696,-1.7157504363001745,27.339119410029944,RGI60-01.03815,G228100E56985N,-131.9,56.985,6,1.443,1008,1645,1298,26.0,20,1322,0,9,9,,637,1250,0.5772,0.8658,hf_farinotti,40.46102427158589
70.23845568095963,-5.338678010471204,49.61759183262852,RGI60-01.03820,G227845E56860N,-132.155151367,56.859542847,6,48.694,97,2203,1034,13.0,201,17552,2,9,9,Shakes Glacier,2106,850,19.477600000000002,29.2164,hf_farinotti,244.05871222556965
37.55670635151823,-1.5597731239092496,27.339119410029944,RGI60-01.03824,G227681E56872N,-132.319,56.872,6,1.3,880,1634,1212,26.0,259,1552,0,9,9,,754,1100,0.52,0.78,hf_farinotti,32.51238544221845
60.70459261833755,-6.657395287958115,-38.85338941905444,RGI60-01.03825,G227544E57005N,-132.455780029,57.004600525,6,88.976,61,2148,1265,12.0,255,22591,2,9,9,Patterson Glacier,2087,1000,35.5904,53.3856,hf_farinotti,379.22015964343643
21.12552432773078,-2.7650523560209423,-31.414424475196043,RGI60-01.03834,G227414E57132N,-132.586,57.132,6,1.105,1010,1757,1469,29.0,57,1238,0,9,9,,747,1400,0.442,0.6629999999999999,hf_farinotti,37.84956215091191
28.981554960435584,-2.467277486910995,76.95544884813263,RGI60-01.03848,G227391E57127N,-132.609,57.127,6,2.641,1002,1897,1424,28.0,273,1174,0,9,9,,895,1350,1.0564,1.5846,hf_farinotti,41.580864156633574
26.886784136524522,-2.7721422338568935,-24.636225304812815,RGI60-01.03853,G227300E57206N,-132.7,57.206,6,1.506,859,1640,1331,23.0,257,1982,0,9,9,,781,1250,0.6024,0.9036,hf_farinotti,51.56874022401224
36.43834431565707,-2.1907722513089003,76.95544884813263,RGI60-01.03858,G227430E57221N,-132.57,57.221,6,1.574,1141,1904,1528,28.0,280,1501,0,9,9,,763,1450,0.6296,0.9444,hf_farinotti,37.13048012064779
48.470149743617995,-10.216513961605585,50.58660866075837,RGI60-01.03861,G227644E57248N,-132.356,57.248,6,366.957,9,2913,1564,9.0,199,57378,0,9,9,Baird Glacier,2904,1450,146.7828,220.17419999999998,hf_farinotti,525.8972318022037
54.38321546508277,-1.9922556719022688,139.0983764754631,RGI60-01.03862,G227183E57178N,-132.817,57.178,6,2.941,1069,1660,1401,19.0,91,2045,0,9,9,,591,1350,1.1764,1.7646,hf_farinotti,48.762401059891374
27.62851127089901,-2.112783595113438,-157.51719580125183,RGI60-01.03865,G227185E57215N,-132.815,57.215,6,1.447,1152,1765,1512,25.0,240,1254,0,9,9,,613,1450,0.5788000000000001,0.8682,hf_farinotti,33.60781889163667
70.77118517533108,-1.1414703315881327,-27.760360278298595,RGI60-01.03868,G227095E57247N,-132.905,57.247,6,1.77,1189,1687,1382,18.0,223,2085,0,9,9,,498,1350,0.7080000000000001,1.062,hf_farinotti,41.11461332149806
20.040676474559405,-6.253272251308901,24.91787011830534,RGI60-01.03871,G227212E57340N,-132.788,57.34,6,8.543,268,1855,1220,21.0,315,5932,0,9,9,,1587,1150,3.4172,5.125799999999999,hf_farinotti,174.13565508231179
27.07892991494425,-2.3821989528795813,-2355.321213031299,RGI60-01.03872,G227165E57360N,-132.835,57.36,6,1.618,1264,2119,1703,22.0,125,1641,0,9,9,,855,1600,0.6472000000000001,0.9708,hf_farinotti,45.216684448735194
55.23101473211726,-4.473712914485166,-38.85338941905444,RGI60-01.03881,G227071E57640N,-132.929,57.64,6,26.224,169,2024,1097,12.0,188,15220,2,9,9,North Dawes Glacier,1855,800,10.489600000000001,15.734399999999999,hf_farinotti,259.71928445189144
30.28539078632989,-2.970658813263525,-24.636225304812815,RGI60-01.03882,G226944E57587N,-133.056,57.587,6,2.715,831,1718,1338,23.0,296,2702,0,9,9,,887,1250,1.086,1.6289999999999998,hf_farinotti,62.57729272637367
44.92194074322736,-2.3042102966841185,37.806796885208605,RGI60-01.03883,G226954E57614N,-133.046,57.614,6,2.4,575,1809,1070,32.0,311,2524,0,9,9,,1234,900,0.96,1.44,hf_farinotti,74.04287544784539
36.83210583921745,-2.0702443280977314,27.339119410029944,RGI60-01.03886,G227074E57669N,-132.926,57.669,6,1.578,958,1652,1360,26.0,293,1536,0,9,9,,694,1250,0.6312000000000001,0.9468,hf_farinotti,43.739653867652116
27.576476443626234,-3.9348821989528795,-21.684762765535744,RGI60-01.03893,G226666E57962N,-133.334,57.962,6,2.549,945,1774,1530,17.0,203,2751,0,9,9,,829,1500,1.0196,1.5293999999999999,hf_farinotti,71.97439433054896
32.48136488480101,-2.43891797556719,-31.414424475196043,RGI60-01.03894,G226666E57975N,-133.334,57.975,6,1.525,1056,1787,1451,29.0,308,1766,0,9,9,,731,1400,0.61,0.9149999999999999,hf_farinotti,38.82563313703669
32.48128812209087,-2.8146815008726005,-24.636225304812815,RGI60-01.03895,G226683E58007N,-133.317,58.007,6,3.975,1053,2125,1551,23.0,322,2863,0,9,9,,1072,1450,1.59,2.385,hf_farinotti,47.76501987039041
12.24118294196369,-6.870091623036649,-24.636225304812815,RGI60-01.03896,G227052E58150N,-132.948,58.15,6,3.62,881,2370,1954,23.0,306,3800,0,9,9,,1489,1850,1.4480000000000002,2.172,hf_farinotti,56.795783320111894
22.36658289972031,-4.93455497382199,22.835626252695253,RGI60-01.03897,G227088E58158N,-132.912,58.158,6,4.59,854,2364,1603,20.0,330,4043,0,9,9,,1510,1550,1.836,2.754,hf_farinotti,86.33072925368063
64.03176009737399,-4.069589877835951,21.04534800285778,RGI60-01.03902,G226939E58036N,-133.061,58.036,6,29.326,576,2172,1261,14.0,17,13089,0,9,9,,1596,1150,11.730400000000001,17.5956,hf_farinotti,264.4091666122266
21.027174047312702,-2.644524432809773,-31.414424475196043,RGI60-01.03903,G227005E58041N,-132.995,58.041,6,1.774,1077,1962,1543,29.0,7,1270,0,9,9,,885,1450,0.7096,1.0644,hf_farinotti,35.46382760421803
38.77255326140226,-6.019306282722513,-38.85338941905444,RGI60-01.03910,G227400E57970N,-132.6,57.97,6,29.37,801,2247,1735,12.0,338,12905,0,9,9,,1446,1650,11.748000000000001,17.622,hf_farinotti,172.08017002365324
36.338410593386506,-3.8356239092495636,139.0983764754631,RGI60-01.03913,G227200E58044N,-132.8,58.044,6,1.886,1209,2073,1788,19.0,298,2659,0,9,9,,864,1750,0.7544,1.1316,hf_farinotti,72.9319992413481
183.1049762703558,-0.68771815008726,49.61759183262852,RGI60-01.03914,G227640E58151N,-132.36,58.151,6,1.049,1703,2114,1872,13.0,39,1593,0,9,9,,411,1800,0.4196,0.6294,hf_farinotti,45.6137164664486
63.691399830248166,-2.119873472949389,139.0983764754631,RGI60-01.03925,G227364E57005N,-132.636,57.005,6,1.387,951,1414,1297,19.0,327,1719,0,9,9,,463,1250,0.5548000000000001,0.8321999999999999,hf_farinotti,57.8988678216489
56.750460466334445,-1.2832678883071553,-157.51719580125183,RGI60-01.03936,G227276E57060N,-132.724,57.06,6,1.371,1019,1471,1279,25.0,343,884,0,9,9,,452,1200,0.5484,0.8226,hf_farinotti,47.71038635525868
211.19457513817213,-0.8791448516579407,-38.85338941905444,RGI60-01.03937,G228136E56885N,-131.864,56.885,6,2.707,876,1424,1058,12.0,112,3767,0,9,9,,548,1000,1.0828,1.6241999999999999,hf_farinotti,92.66574116950794
78.92587982086111,-1.1769197207678883,139.0983764754631,RGI60-01.03938,G228125E56904N,-131.875,56.904,6,1.968,1034,1510,1280,19.0,286,1464,0,9,9,,476,1200,0.7872,1.1807999999999998,hf_farinotti,40.86246758873809
146.64852689791434,-0.8436954624781849,-27.760360278298595,RGI60-01.03969,G228000E57121N,-132.0,57.121,6,2.083,731,1325,904,18.0,356,2612,0,9,9,,594,850,0.8332000000000002,1.2498,hf_farinotti,67.00389577455594
49.744486282592455,-1.9355366492146597,22.835626252695253,RGI60-01.03976,G227961E57139N,-132.039,57.139,6,2.312,1177,1829,1527,20.0,287,1582,0,9,9,,652,1450,0.9248,1.3871999999999998,hf_farinotti,39.29979131389195
51.655092683479964,-2.37510907504363,22.835626252695253,RGI60-01.03979,G227958E57121N,-132.042,57.121,6,3.789,965,1950,1406,20.0,300,3843,0,9,9,,985,1300,1.5156,2.2734,hf_farinotti,88.81008668453907
46.61568144689175,-1.588132635253054,-157.51719580125183,RGI60-01.03982,G228115E57129N,-131.885,57.129,6,1.303,1026,1663,1297,25.0,291,1163,0,9,9,,637,1250,0.5212,0.7817999999999999,hf_farinotti,30.112768919564697
69.70895889188206,-2.37510907504363,-21.684762765535744,RGI60-01.03991,G228137E57089N,-131.863,57.089,6,3.489,1065,1665,1470,17.0,321,2134,0,9,9,,600,1400,1.3956,2.0934,hf_farinotti,78.59331063831875
17.558051777327236,-4.6864092495637,-24.636225304812815,RGI60-01.04004,G228046E57226N,-131.954,57.226,6,1.658,789,1824,1522,23.0,22,2411,0,9,9,,1035,1450,0.6632,0.9947999999999999,hf_farinotti,44.89631112664249
20.825075569648888,-3.956151832460733,-23.02139429280751,RGI60-01.04007,G227945E57199N,-132.055,57.199,6,2.211,892,1809,1502,24.0,317,1684,0,9,9,,917,1450,0.8844,1.3265999999999998,hf_farinotti,41.10418934328837
22.81473125387075,-3.0273778359511345,39.40343746206035,RGI60-01.04008,G227914E57198N,-132.086,57.198,6,1.347,873,2005,1354,34.0,327,949,0,9,9,,1132,1300,0.5388000000000001,0.8081999999999999,hf_farinotti,34.72136037770331
40.28480443471212,-1.8575479930191972,-23.02139429280751,RGI60-01.04012,G228019E57199N,-131.981,57.199,6,1.549,1188,1817,1536,24.0,54,1538,0,9,9,,629,1450,0.6196,0.9293999999999999,hf_farinotti,44.26506104835842
79.78285344780163,-1.5243237347294938,139.0983764754631,RGI60-01.04014,G227995E57204N,-132.005,57.204,6,2.318,985,1848,1275,19.0,305,2615,0,9,9,,863,1200,0.9272,1.3908,hf_farinotti,67.379997974185
42.34957954632046,-2.8075916230366493,-21.684762765535744,RGI60-01.04015,G228015E57229N,-131.985,57.229,6,2.398,1154,1979,1626,17.0,305,2446,0,9,9,,825,1550,0.9592,1.4388,hf_farinotti,70.30633277716817
18.046890551306845,-3.2967931937172774,21.798621144270015,RGI60-01.04019,G227246E57421N,-132.754,57.421,6,1.232,935,1762,1453,27.0,339,1708,0,9,9,,827,1400,0.4928,0.7392,hf_farinotti,39.53659451421656
82.31996460647088,-1.056391797556719,-21.684762765535744,RGI60-01.04024,G226865E57491N,-133.135,57.491,6,1.039,1201,1512,1405,17.0,246,853,0,9,9,,311,1350,0.41559999999999997,0.6234,hf_farinotti,34.46338638340667
249.72919946610247,-0.7657068062827225,-38.321447674534774,RGI60-01.04034,G227066E57452N,-132.934,57.452,6,2.567,842,1278,1008,10.0,267,3785,0,9,9,,436,950,1.0268000000000002,1.5402,hf_farinotti,102.71996474585397
38.04506073636665,-1.744109947643979,27.339119410029944,RGI60-01.04036,G227035E57441N,-132.965,57.441,6,1.202,1004,1615,1333,26.0,306,1591,0,9,9,,611,1250,0.4808,0.7212,hf_farinotti,36.285567975439086
19.383203643214888,-4.828206806282722,-23.02139429280751,RGI60-01.04049,G227182E57464N,-132.818,57.464,6,3.883,669,2025,1455,24.0,318,3603,0,9,9,,1356,1350,1.5532000000000001,2.3298,hf_farinotti,82.9874148915772
13.541895903449282,-3.856893542757417,-24.636225304812815,RGI60-01.04050,G227163E57450N,-132.837,57.45,6,1.889,1006,2056,1666,23.0,243,2588,0,9,9,,1050,1550,0.7556,1.1334,hf_farinotti,48.892654880338284
15.677072024972446,-4.821116928446771,76.95544884813263,RGI60-01.04055,G227214E57461N,-132.786,57.461,6,2.638,670,1998,1435,28.0,49,3436,0,9,9,,1328,1350,1.0552,1.5828,hf_farinotti,74.40217476736389
23.372105863997767,-2.3963787085514836,21.798621144270015,RGI60-01.04057,G227192E57447N,-132.808,57.447,6,1.699,1362,2025,1757,27.0,128,1305,0,9,9,,663,1700,0.6796000000000001,1.0194,hf_farinotti,33.4790924946492
26.642499080627957,-1.892997382198953,-157.51719580125183,RGI60-01.04058,G226788E57544N,-133.212,57.544,6,1.031,1083,1620,1408,25.0,283,1309,0,9,9,,537,1350,0.4124,0.6185999999999999,hf_farinotti,33.82374122093273
60.67255439277837,-1.9497164048865618,-27.760360278298595,RGI60-01.04078,G226898E57639N,-133.102,57.639,6,3.321,1075,1673,1435,18.0,306,2688,0,9,9,,598,1350,1.3284000000000002,1.9926,hf_farinotti,72.6298512741769
32.34920749492729,-2.0631544502617802,-23.02139429280751,RGI60-01.04087,G227603E57558N,-132.397,57.558,6,1.09,1509,2146,1874,24.0,74,1695,0,9,9,,637,1800,0.43600000000000005,0.654,hf_farinotti,39.44707635047413
31.322920744287412,-1.793739092495637,76.95544884813263,RGI60-01.04105,G226732E57698N,-133.268,57.698,6,1.464,997,1629,1329,28.0,314,841,0,9,9,,632,1250,0.5856,0.8784,hf_farinotti,34.37612216331068
52.345903364682705,-1.573952879581152,-2355.321213031299,RGI60-01.04126,G226740E57777N,-133.26,57.777,6,1.891,578,1609,885,22.0,8,3222,0,9,9,,1031,800,0.7564000000000001,1.1346,hf_farinotti,85.26482136983098
72.70736059194923,-2.3821989528795813,32.05915172849031,RGI60-01.04127,G226814E57770N,-133.186,57.77,6,6.173,614,1650,1035,15.0,16,6167,0,9,9,,1036,950,2.4692000000000003,3.7037999999999998,hf_farinotti,204.09530255798882
12.436670724537503,-3.169175392670157,-31.414424475196043,RGI60-01.04130,G226762E57826N,-133.238,57.826,6,1.005,903,1803,1414,29.0,38,1696,0,9,9,,900,1350,0.40199999999999997,0.6029999999999999,hf_farinotti,35.67330059994531
28.509937647720452,-2.1056937172774868,21.798621144270015,RGI60-01.04132,G226734E57826N,-133.266,57.826,6,1.101,1153,1808,1507,27.0,274,1232,0,9,9,,655,1450,0.4404,0.6606,hf_farinotti,28.95206358229196
13.670770136182858,-3.99869109947644,-157.51719580125183,RGI60-01.04134,G226748E57815N,-133.252,57.815,6,2.351,886,1830,1519,25.0,67,2373,0,9,9,,944,1450,0.9404,1.4105999999999999,hf_farinotti,34.59800489699731
22.844771977970858,-2.956479057591623,-157.51719580125183,RGI60-01.04146,G226769E57845N,-133.231,57.845,6,1.916,983,1735,1470,25.0,13,1404,0,9,9,,752,1400,0.7664,1.1496,hf_farinotti,44.409443119619674
21.80472251611275,-2.4176483420593367,21.798621144270015,RGI60-01.04151,G226829E57806N,-133.171,57.806,6,1.151,1059,1753,1462,27.0,306,1226,0,9,9,,694,1400,0.46040000000000003,0.6906,hf_farinotti,37.02490735196547
34.74685485212068,-1.7795593368237348,27.339119410029944,RGI60-01.04152,G226848E57806N,-133.152,57.806,6,1.248,1099,1764,1432,26.0,41,1378,0,9,9,,665,1350,0.49920000000000003,0.7488,hf_farinotti,34.20724776612311
25.165441819116445,-2.368019197207679,27.339119410029944,RGI60-01.04153,G226815E57799N,-133.185,57.799,6,1.397,1066,1804,1460,26.0,293,1490,0,9,9,,738,1400,0.5588000000000001,0.8382,hf_farinotti,37.18451687610271
27.966932354652908,-2.4530977312390925,76.95544884813263,RGI60-01.04156,G226786E57781N,-133.214,57.781,6,1.279,804,1641,1238,28.0,321,1492,0,9,9,,837,1150,0.5115999999999999,0.7674,hf_farinotti,36.59808667290443
52.43069666997408,-1.5810427574171029,27.339119410029944,RGI60-01.04157,G226803E57789N,-133.197,57.789,6,1.248,1077,1702,1382,26.0,289,1471,0,9,9,,625,1300,0.49920000000000003,0.7488,hf_farinotti,36.76883418767903
28.57380108738613,-3.0202879581151834,-24.636225304812815,RGI60-01.04161,G226722E57806N,-133.278,57.806,6,2.278,924,1697,1453,23.0,261,2187,0,9,9,,773,1350,0.9112,1.3668,hf_farinotti,46.01813264418705
45.108986234076205,-2.1411431064572426,-2355.321213031299,RGI60-01.04196,G226503E57835N,-133.497,57.835,6,1.686,1148,1673,1520,22.0,244,1077,0,9,9,,525,1450,0.6744,1.0115999999999998,hf_farinotti,38.72006122805114
19.659733090712876,-7.288394415357766,-21.684762765535744,RGI60-01.04197,G226561E57791N,-133.439,57.791,6,6.678,422,2004,1543,17.0,213,4631,0,9,9,Sumdum Glacier,1582,1450,2.6712000000000002,4.0068,hf_farinotti,75.34559022419563
23.472484934489696,-2.800501745200698,27.339119410029944,RGI60-01.04199,G226516E57846N,-133.484,57.846,6,1.436,1005,1755,1483,26.0,70,1444,0,9,9,,750,1400,0.5744,0.8615999999999999,hf_farinotti,30.70797879969781
11.521295387249351,-7.0047993019197206,-23.02139429280751,RGI60-01.04202,G226598E57791N,-133.402,57.791,6,2.623,362,1771,1497,24.0,41,2992,0,9,9,,1409,1350,1.0492000000000001,1.5738,hf_farinotti,48.65737773981134
13.128825102549696,-3.7150959860383943,-21.10021180134803,RGI60-01.04209,G226598E57823N,-133.402,57.823,6,1.449,726,1719,1337,30.0,72,1738,0,9,9,,993,1250,0.5796,0.8694000000000001,hf_farinotti,37.88003779175099
14.938821714700854,-3.318062827225131,76.95544884813263,RGI60-01.04210,G226585E57837N,-133.415,57.837,6,1.761,782,1729,1311,28.0,330,1584,0,9,9,,947,1250,0.7044,1.0566,hf_farinotti,31.455667330614734
23.81537137273591,-2.694153577661431,21.798621144270015,RGI60-01.04213,G226508E57862N,-133.492,57.862,6,2.218,820,1738,1284,27.0,357,1422,0,9,9,,918,1200,0.8872,1.3308,hf_farinotti,33.416619014308765
27.182103082714175,-3.069917102966841,27.339119410029944,RGI60-01.04214,G226595E57806N,-133.405,57.806,6,2.198,917,1847,1429,26.0,75,2113,0,9,9,,930,1350,0.8792,1.3188,hf_farinotti,40.883874624818304
20.05652851595931,-3.069917102966841,-23.02139429280751,RGI60-01.04215,G226580E57775N,-133.42,57.775,6,1.934,867,1794,1399,24.0,163,2026,0,9,9,,927,1300,0.7736000000000001,1.1603999999999999,hf_farinotti,42.37852761865768
56.64522388420487,-1.3541666666666667,-157.51719580125183,RGI60-01.04216,G226549E57806N,-133.451,57.806,6,1.106,1209,1831,1457,25.0,263,1110,0,9,9,,622,1400,0.44240000000000007,0.6636000000000001,hf_farinotti,33.25249916202937
81.29150537862303,-1.269088132635253,-24.636225304812815,RGI60-01.04218,G226564E57822N,-133.436,57.822,6,3.828,171,1816,472,23.0,314,4330,0,9,9,,1645,350,1.5312000000000001,2.2967999999999997,hf_farinotti,104.47654707782405
13.018136170260137,-4.076679755671902,-21.10021180134803,RGI60-01.04219,G226520E57824N,-133.48,57.824,6,1.478,725,1621,1370,30.0,49,1725,0,9,9,,896,1300,0.5912000000000001,0.8867999999999999,hf_farinotti,31.89772384799774
57.621540451098824,-1.6448516579406631,49.61759183262852,RGI60-01.04221,G227127E58446N,-132.873,58.446,6,1.166,1418,1873,1703,13.0,50,1770,0,9,9,,455,1650,0.4664,0.6995999999999999,hf_farinotti,48.25905629156949
28.23347967501348,-2.1836823734729496,22.835626252695253,RGI60-01.04236,G227661E57848N,-132.339,57.848,6,1.076,1592,2328,2033,20.0,257,2145,0,9,9,,736,1900,0.43040000000000006,0.6456000000000001,hf_farinotti,45.32952177079737
90.51438955635423,-1.1981893542757418,-27.760360278298595,RGI60-01.04253,G226487E57855N,-133.513,57.855,6,1.98,1081,1747,1319,18.0,282,2537,0,9,9,,666,1250,0.792,1.188,hf_farinotti,61.72418844272334
24.280173372765635,-3.8639834205933683,27.339119410029944,RGI60-01.04256,G226550E58575N,-133.45,58.575,6,2.82,705,1968,1325,26.0,5,2698,0,9,9,,1263,1250,1.128,1.692,hf_farinotti,48.12239390127577
43.21965252272706,-1.1556500872600348,76.95544884813263,RGI60-01.04262,G226657E58269N,-133.343,58.269,6,1.091,1287,1798,1492,28.0,114,785,0,9,9,,511,1450,0.4364,0.6546,hf_farinotti,22.303579523093042
20.39723195502364,-3.5023996509598603,-157.51719580125183,RGI60-01.04263,G226064E58196N,-133.936,58.196,6,1.723,806,1551,1354,25.0,279,2259,0,9,9,,745,1300,0.6892,1.0338,hf_farinotti,39.02130409535823
12.325574006030482,-5.232329842931937,-24.636225304812815,RGI60-01.04269,G226962E58087N,-133.038,58.087,6,2.064,812,2039,1670,23.0,336,3082,0,9,9,,1227,1550,0.8256000000000001,1.2384,hf_farinotti,54.75172542328643
55.95699837531796,-1.8150087260034904,-72.41207491556126,RGI60-01.04273,G226784E58122N,-133.216,58.122,6,1.318,1244,1765,1538,16.0,345,2184,0,9,9,,521,1500,0.5272,0.7908000000000001,hf_farinotti,56.08278031139805
38.17528169950348,-1.800828970331588,-23.02139429280751,RGI60-01.04275,G227441E58129N,-132.559,58.129,6,1.605,1446,2099,1801,24.0,337,1522,0,9,9,,653,1700,0.642,0.963,hf_farinotti,34.02046152074197
36.59434739232659,-2.2758507853403143,24.91787011830534,RGI60-01.04280,G227474E58033N,-132.526,58.033,6,2.41,1429,2585,1888,21.0,276,3773,0,9,9,,1156,1750,0.9640000000000001,1.446,hf_farinotti,66.23969802332711
18.03841155744099,-3.481130017452007,21.798621144270015,RGI60-01.04282,G226981E58087N,-133.019,58.087,6,1.762,1009,2033,1608,27.0,344,2230,0,9,9,,1024,1500,0.7048000000000001,1.0572,hf_farinotti,49.26341318592103
28.65891166143942,-2.2333115183246073,27.339119410029944,RGI60-01.04285,G226881E57983N,-133.119,57.983,6,1.676,1135,1800,1523,26.0,73,1349,0,9,9,,665,1450,0.6704,1.0055999999999998,hf_farinotti,30.99819227323043
139.19581773940297,-1.4746945898778359,-38.321447674534774,RGI60-01.04294,G227468E57941N,-132.532,57.941,6,7.12,1342,2014,1618,10.0,93,4214,0,9,9,,672,1550,2.8480000000000003,4.272,hf_farinotti,117.03118125153942
56.693801733468064,-1.425065445026178,-21.684762765535744,RGI60-01.04295,G227499E57897N,-132.501,57.897,6,2.147,1399,2063,1626,17.0,344,1902,0,9,9,,664,1600,0.8588,1.2881999999999998,hf_farinotti,42.42827779485704
70.21986381289699,-1.892997382198953,-21.684762765535744,RGI60-01.04299,G227519E57875N,-132.481,57.875,6,4.278,1283,2168,1628,17.0,52,3378,0,9,9,,885,1550,1.7111999999999998,2.5667999999999997,hf_farinotti,86.27525980372144
