RGIId,Name,Area,hf,bt,tau,feq,Zmin,Zmax,Zela,Lmax,linear_feq,etcw_feq,gwi_feq
RGI60-01.20569,,1.654,80.1837783388589,-2.743782722513089,29.223807585396877,0.6400709837354843,813,1864,1200,3164,0.6449824757093875,0.33300867122357997,0.3370764646377638
RGI60-01.20578,,2.043,88.01394437255547,-1.269088132635253,69.35211362334238,0.2815793791517328,1071,1967,1250,2320,0.28718773488115096,0.1389915374518357,0.0999894912104283
RGI60-01.20581,,1.302,47.81158519615269,-2.318390052356021,20.62275290888393,0.7449232488944906,1073,1836,1400,1965,0.7485017169889203,0.44559911485919645,0.4735828554852176
RGI60-01.20600,,2.199,87.53724427855865,-1.800828970331588,48.60941584166115,0.43334630414436487,996,1695,1250,2697,0.4395661976853935,0.20988504722553833,0.1757570145070735
RGI60-01.20606,,3.094,51.99161395299966,-4.594240837696335,11.316693179513317,0.8599922380668411,902,1920,1550,3203,0.8619612778733234,0.6628814026780391,0.6914453919150321
RGI60-01.20610,,1.714,65.58311342833974,-0.893324607329843,73.41465005018544,0.2594072666756103,1224,1909,1350,2151,0.26480239112590376,0.12870251441738245,0.0905631987165519
RGI60-01.20619,,3.91,101.80873199977079,-2.1907722513089003,46.4716183706198,0.45315117914282027,1441,2311,1750,4307,0.4593471131426776,0.2195547272431674,0.18753413874067232
RGI60-01.20621,,4.659,100.37783116971057,-3.0840968586387434,32.54691268484196,0.6008979935711013,1215,2293,1650,4893,0.606220484973851,0.30363927890973325,0.29813307333858896
RGI60-01.20623,Little Jarvis Glacier,1.799,81.84984804504363,-2.056064572425829,39.80898710222599,0.5200217988962736,860,1682,1150,3057,0.5259663614126941,0.2541759676304689,0.231882610085167
RGI60-01.20628,,2.594,64.8449337081366,-1.637761780104712,39.593629852560525,0.5223082355956634,1119,1625,1350,2231,0.5282399305943198,0.25543407903448656,0.23354358082860366
RGI60-01.20629,,4.0,100.23896335545811,-1.8788176265270506,53.352151874765745,0.39232156248882855,1535,2207,1800,3373,0.39851740523245505,0.19035258113429207,0.15297188309896875
RGI60-01.20630,,5.293,98.13309162782622,-2.474367364746946,39.65987145884552,0.52160415778816,1401,2183,1750,4473,0.5275401122536353,0.2550461423504853,0.2330310324398218
RGI60-01.20631,,1.037,73.76169353887485,-0.6948080279232112,106.16125688609178,0.1404372137999425,1552,2090,1650,1829,0.14410827604453502,0.07220154869447037,0.04499970324650026
RGI60-01.20634,,4.409,53.06746369370911,-3.7718150087260036,14.069476782646763,0.8259357201816045,768,1895,1300,5040,0.8283837066348768,0.5875695955143382,0.6201271218390305
RGI60-01.20635,,3.613,98.88737297437177,-3.5520287958115184,27.839687868234005,0.6566779854938758,1099,2230,1600,4494,0.6613981023645672,0.3470497344685147,0.3552918920657
RGI60-01.20637,,1.19,57.720840386957356,-0.6168193717277487,93.57819003848365,0.17593533364492278,1363,1691,1450,1390,0.1802290551520669,0.08936016394243654,0.05780160478121648
RGI60-01.20638,,4.202,52.180305126150614,-2.9210296684118675,17.863668312044393,0.7790058858156323,938,1856,1350,2778,0.7821120049937725,0.4984194885239184,0.5306753777649785
RGI60-01.20639,,2.509,84.05257889475781,-3.481130017452007,24.145199539625246,0.7015990142152608,559,1795,1050,3631,0.7057593579128126,0.39136462811620754,0.4105811525597469
RGI60-01.20641,,3.678,109.50665728775232,-3.842713787085515,28.497219245362285,0.6487704443471567,658,1755,1200,3646,0.6535830808194631,0.3402287723702079,0.346481261737941
RGI60-01.20648,,3.666,103.73038222348103,-1.6873909249563699,61.47382962022457,0.3310848843042426,1162,1658,1400,2651,0.3370514009469053,0.16187208839253725,0.122345029786705
RGI60-01.20649,,4.327,71.2940598384524,-3.069917102966841,23.223447880580267,0.7129035507246982,917,1709,1350,3852,0.7169151249350482,0.40428175787206677,0.42603870842550073
RGI60-01.20653,,5.322,98.82169998197216,-3.708006108202443,26.65089999807974,0.6710498167879698,427,1502,950,4312,0.6755967450003905,0.36013495370687676,0.371977818158248
RGI60-01.20662,,2.597,109.76460208940165,-2.587805410122164,42.41609576209207,0.4929476618084161,735,1466,1100,2479,0.49902424493617725,0.23970445217758185,0.21298985505714993
RGI60-01.20696,,1.421,59.011872680278096,-1.6306719022687608,36.18868553396586,0.5594134808252292,1020,1617,1250,1759,0.5650964347696826,0.276833163930251,0.2620956304450885
RGI60-01.20697,,1.332,75.88059625467484,-1.0138525305410122,74.8438199529703,0.25209959008498284,1207,1690,1350,1676,0.25741803653400946,0.12530105527816737,0.08752879318147765
RGI60-01.20699,Saksaia Glacier,8.687,117.32487903869404,-5.005453752181501,23.439409261859815,0.7102523972985814,594,1893,1300,5452,0.7142988935158442,0.4011798795921427,0.42235365818677734
RGI60-01.20704,,11.774,91.80638328484319,-3.06282722513089,29.97439180753,0.6311304505657119,918,2218,1350,6729,0.6361414476649315,0.32587686516216263,0.32771265265028143
RGI60-01.20705,Toyatte Glacier,5.04,95.72412217743316,-6.31708115183246,15.153220273205685,0.8125286623809211,209,1873,1100,5227,0.8151650430440728,0.560187645099825,0.5933813298687453
RGI60-01.20708,,16.495,130.8103176319479,-4.572971204188482,28.605104163379803,0.6474760955820889,155,2094,800,9140,0.652303276240329,0.33913602477154375,0.34506304868039583
RGI60-01.20711,,7.491,69.89480780710385,-2.1269633507853403,32.861312716693746,0.5972516282699827,1100,2061,1400,5986,0.6026087773323591,0.3011290939281921,0.2947670330879536
RGI60-01.20715,,7.951,101.33359176197283,-1.9638961605584642,51.59824322542443,0.40702732573160166,1423,2199,1700,4194,0.41324348878749945,0.19729250054711212,0.16090676800806197
RGI60-01.20716,,24.843,232.88657200052455,-5.792430191972077,40.20533079937499,0.5158334274090552,933,2531,1750,13662,0.5218014042689826,0.2518872759301278,0.22886759791306477
RGI60-01.20718,,8.003,142.47205109799503,-4.360274869109948,32.675015996658374,0.59941090142566,985,2679,1600,7039,0.6047473215096488,0.30261136571506264,0.29675528217789005
RGI60-01.20719,,5.067,125.805439432846,-2.3821989528795813,52.81063501466722,0.3968041070284097,1464,2188,1800,4081,0.4030070341679454,0.1924616786459359,0.1553643620535268
RGI60-01.20720,,1.155,73.71669241495982,-0.8578752181500873,85.92938792884318,0.20306513479063643,1579,2041,1700,1816,0.20776994113119754,0.10228067197755607,0.0680155709602577
RGI60-01.20721,,4.238,105.10444960626178,-2.1907722513089003,47.975981776958335,0.43912930360053787,1341,2047,1650,3563,0.4453447700525181,0.21268901678229163,0.17913982751886254
RGI60-01.20722,,1.406,41.18005407894494,-2.8217713787085517,14.593689052793476,0.8194505596412942,1202,2078,1600,2388,0.8219896816122425,0.5741436970462154,0.6070808965000125
RGI60-01.20723,,4.364,56.11426447094302,-3.3747818499127398,16.627523486412592,0.7942921529471707,1024,2060,1500,3787,0.7971846112696453,0.5253651341154711,0.5584898958140445
RGI60-01.20724,Tsirku Glacier,111.489,306.897084246462,-6.331260907504363,48.47329603534436,0.43458296346757175,407,2316,1300,25249,0.4408018860181358,0.2104832884079574,0.17647657960444296
RGI60-01.20725,Tyeen Glacier,5.109,63.41270886774693,-3.2613438045375216,19.443736284264343,0.7594786590732147,690,1873,1150,5163,0.7628564876102967,0.46696476813461074,0.4971293018844346
RGI60-01.20726,,2.682,65.2324301175344,-1.467604712041885,44.448228860464916,0.47264591602759637,1143,1786,1350,2557,0.4787946800812752,0.2292860220469835,0.19968593279854963
RGI60-01.20727,,1.284,86.53176305389765,-1.0989310645724257,78.74175718889664,0.23337947710772575,595,1270,750,2501,0.23848424303283633,0.11655646490544173,0.07990995384512496
RGI60-01.20732,,2.954,107.00202395068524,-1.3896160558464223,77.00114251019484,0.24152609376585413,554,1315,750,3659,0.24672690186927992,0.12036780878448743,0.08319875764548396
RGI60-01.20735,,1.245,82.69577166213546,-1.4888743455497382,55.54247872516175,0.3747118912861533,840,1412,1050,1804,0.3808657666845096,0.18210833357409933,0.14378381684912506
RGI60-01.20737,,1.08,42.36590146513624,-1.1414703315881327,37.11520158933292,0.5491444794370228,1239,1702,1400,1297,0.5549035495410399,0.27070703466557944,0.2538770425772035
RGI60-01.20739,,4.728,80.4898786824205,-2.9848385689354275,26.96624183301411,0.6672286962682156,429,1415,850,4987,0.6718226572072625,0.35656486733867626,0.36745427044461554
RGI60-01.20740,,40.235,226.99755833814925,-5.74989092495637,39.47858512461638,0.5235327102118574,89,2076,900,15026,0.5294578714506747,0.2561106466101644,0.23443761666823432
RGI60-01.20742,,13.754,117.00547514472554,-7.153686736474694,16.355968531323377,0.7976508695284005,91,1849,1100,8393,0.800496150978722,0.5315615522620134,0.5647796779839364
RGI60-01.20743,,1.015,24.67245197751539,-2.3892888307155324,10.326274354250677,0.8722454877751664,363,1501,700,2819,0.8740422307059399,0.691495515792976,0.7179648579812656
RGI60-01.20745,,2.302,68.42665441482076,-3.963241710296684,17.265324554151004,0.7864043486359337,291,1392,850,2478,0.7894069893550173,0.5112036188124536,0.5439693600957209
RGI60-01.20750,,59.039,199.17224797543184,-6.891361256544503,28.901727911344715,0.6439220384520952,78,2117,1050,20929,0.6487900795920217,0.336169459297056,0.3412032909755077
RGI60-01.20751,Netland Glacier,31.139,180.18851919497143,-4.962914485165794,36.30699657097798,0.5580953220081465,100,2149,800,14666,0.5637880095675986,0.2760368296954676,0.26102616113461635
RGI60-01.20752,,4.69,113.40022718013724,-1.694480802792321,66.92328823865454,0.2958843028407339,1411,1951,1650,2147,0.30161239349009267,0.14560992935428071,0.10625513464622552
RGI60-01.20753,,3.072,83.35040614176799,-1.7370200698080278,47.98471105229068,0.43904912067708135,1355,2148,1600,3804,0.44526385698662246,0.21264958093675268,0.17909241988210967
RGI60-01.20754,,3.485,78.57101514510897,-1.8079188481675392,43.459370549041275,0.4824354942489386,1345,2118,1600,3730,0.4885526884200759,0.2342697172905737,0.20601454984326648
RGI60-01.20755,,1.974,36.44532897896102,-4.452443280977312,8.18546732187934,0.8987311051080922,922,2205,1550,3063,0.9001553620611263,0.7547979981097542,0.7760825441795485
RGI60-01.20756,,1.5,47.953917824850734,-4.572971204188482,10.486380885348396,0.8702646835201517,1205,2212,1850,2518,0.8720892760323197,0.6868311688526958,0.7136564558152735
RGI60-01.20760,,1.326,77.66049757006881,-1.212369109947644,64.05680987156013,0.3138458747093955,1029,1638,1200,2623,0.31970592479587595,0.15390880468055917,0.11434104757355626
RGI60-01.20761,,27.437,173.92300796883674,-5.402486910994765,32.1931382406278,0.6050144132552252,838,2690,1600,13020,0.6102966227213684,0.30651380264285855,0.30198268418783514
RGI60-01.20765,,1.145,44.10415798888317,-2.4460078534031413,18.03107783465244,0.7769361821067169,905,1744,1250,1554,0.7800712449848666,0.49492929015311493,0.5270135390162891
RGI60-01.20771,,1.396,43.04492581859688,-4.161758289703316,10.34296631909045,0.8720389782994294,313,1586,900,2367,0.8738385874553346,0.6910085957146622,0.7175153229167225
RGI60-01.20773,,6.545,122.62833331269081,-1.219458987783595,100.55962073441408,0.1550068456014741,78,1457,250,5871,0.15894518416443884,0.0792816070483045,0.050179950422067944
RGI60-01.20774,,7.114,86.4214891851957,-2.1907722513089003,39.44795682598328,0.5238590583272811,91,1373,400,5288,0.5297818815175799,0.25629096807167956,0.23467627935726534
RGI60-01.20775,,2.556,64.48793678572015,-5.296138743455497,12.176406229049169,0.8493560683100567,103,1310,850,3958,0.8514747861529887,0.6385987790054184,0.6687356088283678
RGI60-01.20776,,1.991,53.573302112513474,-4.948734729493892,10.825656463908388,0.8660672380607981,202,1203,900,3115,0.8679508565525486,0.6769936277726513,0.7045522973671468
RGI60-01.20784,,1.681,76.89378153810947,-2.8146815008726005,27.31882151293887,0.6629636854806019,503,1263,900,2856,0.6676090149412914,0.3526591592949753,0.3624804683942997
RGI60-01.20785,,3.39,77.43844539080901,-4.537521815008726,17.066242003435985,0.7888663002708701,360,1494,1000,4490,0.7918345210617209,0.5155647744527481,0.5484633661881831
RGI60-01.20786,,5.938,144.35569015609104,-2.899760034904014,49.78194347756414,0.4228311227342124,291,1310,700,6375,0.42905406013694025,0.20482310166931908,0.16971927146448598
RGI60-01.20788,,1.451,78.49268189890581,-3.5591186736474696,22.053965910179848,0.727283340128271,448,1294,950,2280,0.7311020969444069,0.4219251685775211,0.44668438553835416
RGI60-01.20792,Finger Glacier,36.268,196.38347503325272,-6.8771815008726005,28.55580807462111,0.6480674139615332,30,2596,1000,14633,0.6528880550458619,0.3396344720609309,0.3457101529102399
RGI60-01.20793,,4.51,95.70774646209138,-4.856566317626527,19.706875228847924,0.7562286870023305,665,1992,1350,6257,0.7596517387266285,0.46204424058712035,0.4917642971447479
RGI60-01.20794,,5.521,82.97056173217048,-2.587805410122164,32.06213319117129,0.6065422773738444,1235,2206,1600,4503,0.6118090705717062,0.30759196673446076,0.3034251002433245
RGI60-01.20795,,26.281,164.0966723816181,-5.104712041884817,32.14611735886057,0.6055625836706044,730,2615,1450,13733,0.6108391203367485,0.3068998335745232,0.30249930000889763
RGI60-01.20796,Brady Glacier,549.286,581.9124283587375,-4.168848167539267,139.5859011824413,0.08195068407646644,12,3161,600,54535,0.08436916144955994,0.04315991128807851,0.02517764622695186
RGI60-01.20799,,2.436,47.14755556046301,-2.892670157068063,16.298973958458706,0.7983558263077996,942,1780,1350,2490,0.801191352760155,0.5328747394098445,0.5661078812019082
RGI60-01.20801,,4.762,114.42229141693586,-5.12598167539267,22.322025060335523,0.7239841746456664,527,1812,1250,6200,0.7278475329967523,0.41775128024166985,0.4418478990946905
RGI60-01.20802,,3.594,99.44867278973169,-1.942626527050611,51.1928934383077,0.41050340188104234,726,1675,1000,4766,0.41672175643169784,0.19894147183830485,0.1628189195426023
RGI60-01.20807,,2.502,61.34925777938007,-1.7582897033158813,34.891438915716904,0.5739939803928863,752,1410,1000,3069,0.5795588615736531,0.2858480426592231,0.27422032586713485
RGI60-01.20808,,2.081,79.2964312653193,-2.5523560209424083,31.06793512138664,0.6181969434800261,540,1348,900,3038,0.6233459098152352,0.3160316726156151,0.3146796062469405
RGI60-01.20809,,4.182,76.05249704884338,-5.040903141361256,15.087077635914662,0.8133468913836484,289,1559,1000,4383,0.8159717093677316,0.5618167071096962,0.5949881632744022
RGI60-01.20814,,3.728,57.95197322728645,-4.012870855148342,14.441524613964724,0.8213330083234286,884,2043,1450,3796,0.8238457103808273,0.5780065977476565,0.6108473484230342
RGI60-01.20815,,3.866,79.30276075805487,-2.6587041884816753,29.82759838481424,0.632875090379467,1275,2050,1650,3127,0.6378671624709762,0.327246806104013,0.3295166168414026
RGI60-01.20816,,2.913,75.47925059656866,-2.9210296684118675,25.839946582126267,0.6809028523218565,938,2477,1350,3620,0.6853275373009815,0.36966688576193296,0.38394540515379877
RGI60-01.20818,Charpentier Glacier,3.019,84.16318350318481,-1.800828970331588,46.73580050619009,0.4506595288626285,446,1210,700,3621,0.45685964862713413,0.21832714767846764,0.18602202935522796
RGI60-01.20822,Hugh Miller Glacier,25.809,88.75540474875075,-4.736038394415358,18.7404318456137,0.7681681850213314,82,1580,750,9762,0.7714253527254289,0.4805572910145814,0.5117796948539749
RGI60-01.20824,Scidmore Glacier,5.102,67.09734561398658,-4.317735602094241,15.539938476418564,0.8077447924866579,191,1470,800,4314,0.8104485792282754,0.5507759279757745,0.584055954243762
RGI60-01.20831,Klooch Glacier,7.167,89.49743626348527,-8.075370855148343,11.082764849917375,0.8628863483400021,161,2225,1300,6029,0.8648147807296843,0.6695846826979799,0.6976785388374114
RGI60-01.20834,,1.445,50.79606430805816,-1.8859075043630018,26.93454699689284,0.6676124802833943,734,1357,1000,1615,0.6722014291180453,0.35692022275090557,0.3679056117278361
RGI60-01.20837,,32.815,305.62306082970116,-4.197207678883071,72.81580617688931,0.26254346556777003,308,1725,900,17735,0.2679716137311733,0.13016120572448192,0.09187647846130406
RGI60-01.20840,Le Blondeau Glacier,21.093,146.67256021254516,-5.856239092495637,25.045521177660905,0.6905882835730237,274,1830,1100,11463,0.6948900103813749,0.37952369758876986,0.3961504259154581
RGI60-01.20841,Muir Glacier,80.284,341.35811400599,-7.550719895287958,45.20868456781388,0.4652341663855648,85,2027,1150,25654,0.47140332028299725,0.22555792122429436,0.19499713452946058
RGI60-01.20843,,1.869,110.19639644209845,-2.4530977312390925,44.92132336954907,0.4680229383768596,754,1583,1100,3605,0.4741843673458383,0.22695612563768472,0.19675111918049973
RGI60-01.20844,,2.989,71.21540362294995,-3.6867364746945896,19.316651491574117,0.7610485041226602,730,1738,1250,3560,0.7644046536440315,0.4693731786713199,0.4997431132312547
RGI60-01.20847,,1.831,88.53057710919347,-2.3467495636998255,37.724765555988185,0.5424569955323969,769,1773,1100,3287,0.5482618943414722,0.2668065647974754,0.24865955303910886
RGI60-01.20848,,3.322,82.8206979101221,-4.112129144851658,20.140587757029163,0.7508736759780104,670,1717,1250,3214,0.7543704413529021,0.454126116817819,0.4830593414778898
RGI60-01.20851,,1.209,57.17654068615487,-1.6023123909249564,35.683766168187056,0.5650611195934703,924,1688,1150,1758,0.5706995341734314,0.2802785216361335,0.2667267736174177
RGI60-01.20853,,2.649,89.69495594749861,-5.005453752181501,17.919445546451673,0.7783162891839123,644,2123,1350,3932,0.7814321434280744,0.4972524696430327,0.5294525527043605
RGI60-01.20857,,6.373,112.18830248916156,-3.5094895287958114,31.96712842954571,0.6076514574738408,305,1654,800,6709,0.6129069289360772,0.30837858692240816,0.30447691842102115
RGI60-01.20858,,6.94,66.40608828310333,-2.6232547993019195,25.31438741702667,0.6873069314407256,530,1493,900,4307,0.6916509797953542,0.3761280245434978,0.3919653983285786
RGI60-01.20859,,16.346,147.92251779699185,-4.37445462478185,33.8150765032495,0.5862613087295395,433,1654,1050,7829,0.5917197993351561,0.29375813472310214,0.2848640977564859
RGI60-01.20860,,1.765,125.73976582697655,-2.1907722513089003,57.39517914372522,0.36045895782511234,841,1594,1150,2199,0.3665639996732923,0.17547451135172878,0.1365812100537974
RGI60-01.20861,,2.096,121.6368606006044,-1.5030541012216405,80.92646864922649,0.2236170704421193,988,1556,1200,2256,0.2285996622172527,0.11197555682265192,0.07602131095508191
RGI60-01.20862,,1.228,66.54632495620658,-2.3821989528795813,27.93483091568232,0.6555318414638488,864,1647,1200,1753,0.6602655249861124,0.34604516474100383,0.35399899067731283
RGI60-01.20863,,2.197,115.99217541558248,-1.5172338568935428,76.44976737671173,0.24417739744842648,736,1475,950,3725,0.24940771898846179,0.12160575454466864,0.08427773942501254
RGI60-01.20866,,2.133,55.098671061578855,-4.473712914485166,12.316094509144337,0.8476278806118711,669,1838,1300,2382,0.8497709167008215,0.6347113209746718,0.665078451167353
RGI60-01.20867,,1.286,68.7692993189862,-2.219131762652705,30.98928169852374,0.6191233246538762,537,1314,850,2569,0.6242625011168783,0.31671936513017934,0.31559364076999463
RGI60-01.20868,,21.56,199.18501277774354,-5.742801047120419,34.68429624209597,0.5763431801748325,240,1801,1050,13306,0.5818884660310477,0.28733870174012344,0.27622642999121116
RGI60-01.20874,,4.177,123.27049876350439,-4.473712914485166,27.554405282550487,0.6601184346907392,469,1891,1100,4938,0.6647985858178151,0.3500991812900279,0.3592060789111166
RGI60-01.20880,Garrison Glacier,30.483,212.1767820715259,-6.352530541012216,33.40035607884185,0.5910267356619798,254,1944,1150,12208,0.596442415894477,0.2969196358424187,0.28911423951169446
RGI60-01.20889,,2.0,77.78935481824394,-4.289376090750436,18.1353542269208,0.7756470765095371,795,1830,1400,2012,0.7788001478565947,0.49277437248101486,0.5247454634593881
RGI60-01.20890,,4.928,102.22825906012471,-1.8788176265270506,54.41095379176914,0.383705209970457,835,1809,1100,4126,0.3898825497899011,0.18631069508567505,0.14843481519129859
RGI60-01.20895,,1.018,52.74347274003294,-4.154668411867365,12.694989710701549,0.8429402937180476,714,1765,1300,2188,0.8451492718085959,0.6242571223977549,0.6552101179073475
RGI60-01.20897,Willard Glacier,5.445,91.47591323229817,-5.792430191972077,15.792320356156852,0.8046228236712382,433,2027,1250,5114,0.807370214512231,0.5447388110158947,0.5780349851397545
RGI60-01.20901,,1.39,54.224382613897916,-3.006108202443281,18.038067482010742,0.776849771480589,826,1676,1250,2127,0.7799858719391655,0.4947843196082548,0.5268611406721758
RGI60-01.20906,,7.312,78.19464845158122,-3.5591186736474696,21.970227919218406,0.7283142975325553,598,2019,1100,5695,0.7321193670411803,0.42324546732537066,0.44820820258102534
RGI60-01.20910,,3.674,78.49478401837092,-2.5098167539267013,31.27510560106148,0.615759870860804,996,1676,1350,3208,0.6209340467166148,0.3142346030482034,0.3122888614063044
RGI60-01.20911,,1.666,59.361931942159906,-3.1620855148342057,18.773031805647534,0.7677653134352211,1054,1807,1500,2094,0.771028212828147,0.47991294808585344,0.5110906615725728
RGI60-01.20914,,2.148,65.61299898120404,-5.0976221640488655,12.8712950606543,0.8407590975767372,431,1635,1150,2769,0.8429987182225713,0.619439633154617,0.6506451666189994
RGI60-01.20915,Takhin Glacier,16.513,194.3644504439934,-6.806282722513089,28.556623103694417,0.6480576359677901,290,2143,1250,11519,0.6528791973629823,0.3396265958894565,0.3456996625443546
RGI60-01.20922,,1.129,70.97828300270723,-0.8366055846422339,84.84079511979398,0.2073339818967929,1182,1705,1300,1711,0.21209936299882864,0.10430084276892554,0.06965895048095522
RGI60-01.20926,Hoonah Glacier,9.518,129.5033451901989,-8.047011343804538,16.093346915672566,0.8008992505689526,115,1925,1250,7268,0.8036988285854082,0.5376484231570912,0.5709224566832207
RGI60-01.20928,,1.509,38.4064585503013,-1.2549083769633507,30.604990177241405,0.6236583015535688,573,1358,750,2045,0.6287493299770857,0.32012391693809644,0.32011097386109205
RGI60-01.20930,,1.252,67.05444831529299,-2.048974694589878,32.7258547859785,0.5988212574429658,811,1479,1100,2007,0.6041629834914929,0.30220524816357147,0.2962108188081848
RGI60-01.20931,,8.309,95.166774287423,-7.869764397905759,12.092709447915372,0.850391544066719,190,2087,1300,7700,0.8524956068363545,0.6409362254644252,0.6709314984564405
RGI60-01.20933,,6.858,85.86053638871893,-6.487238219895288,13.235298824914251,0.836255767811165,485,2097,1400,5485,0.8385586901314865,0.609592988604336,0.6412777886584939
RGI60-01.20937,Konamoxt Glacier,69.161,257.75573335167707,-6.31708115183246,40.80297959713676,0.509566266188149,259,2634,1150,22679,0.515566896897428,0.24849861284614433,0.22442095361138142
RGI60-01.20938,,1.431,65.4327133047475,-2.5665357766143106,25.494565047935616,0.6851098795789824,1038,1711,1400,1989,0.6894815764000567,0.3738868666764372,0.38919204233810134
RGI60-01.20939,,1.039,44.32850936860829,-2.4176483420593367,18.335383437464507,0.773174412202258,709,1473,1050,1059,0.7763619470963025,0.48868151399313786,0.5204223045739412
RGI60-01.20942,,1.423,41.7756605615769,-2.1765924956369984,19.193147383038685,0.762574262943581,1093,1986,1400,1866,0.7659093923926117,0.47173382600403596,0.5022974609598111
RGI60-01.20945,,10.349,99.51512360311037,-7.834315008726003,12.702466455876309,0.8428477936278496,395,2006,1500,6728,0.8450580560397991,0.6240521962392855,0.6550161630942066
RGI60-01.20947,,13.255,124.93764843347591,-8.86943717277487,14.086310777078117,0.825727460525929,349,2333,1600,9671,0.8281783755863008,0.5871333370850467,0.6197051183078947
RGI60-01.20952,,2.039,72.0898867320549,-2.056064572425829,35.06207329228007,0.5720630779322333,1110,2093,1400,2744,0.577644417364425,0.2846313081718489,0.27258271889372737
RGI60-01.20954,,16.765,155.9316953119909,-3.218804537521815,48.44397772349483,0.4348497568990855,1146,2551,1600,8272,0.4410686031159244,0.21061252438958722,0.17663212430757333
RGI60-01.20955,,3.782,70.73461731527165,-3.1408158813263527,22.521096424601858,0.7215352221690865,1207,2281,1650,3608,0.7254313567291908,0.4147023254023091,0.43829648901488727
RGI60-01.20958,,3.04,87.62344976659043,-2.155322862129145,40.654442685227785,0.5111183924696361,1396,2082,1700,3740,0.5171114450168114,0.24933408199890128,0.22551514442017676
RGI60-01.20959,,15.096,140.53913478847196,-4.466623036649215,31.4642927409209,0.6135381800310534,920,2140,1550,7541,0.6187349461710754,0.3126114768683224,0.31012678757370016
RGI60-01.20960,,1.89,73.16419631262666,-2.219131762652705,32.969739581919946,0.5959967579517383,937,1830,1250,3100,0.6013654306193805,0.30027277183404955,0.2936179939050571
RGI60-01.20961,,2.043,43.234919357580495,-2.5169066317626525,17.17780024573339,0.7874866996414711,845,1711,1200,2474,0.7904743373756405,0.513114380991618,0.5459408247780267
RGI60-01.20964,,1.92,68.84787755140633,-3.892342931937173,17.68802974334575,0.7811774763266169,951,2203,1500,3403,0.7842535906288443,0.5021220620962852,0.5345445471935364
RGI60-01.20965,Maynard Glacier,3.097,58.4164970559514,-2.0277050610820244,28.80916863953537,0.6450303092722615,364,1192,650,2643,0.6498858648865375,0.3370894356432135,0.3424016177009574
RGI60-01.20970,,1.185,41.67311064027257,-3.0557373472949387,13.637661194003888,0.8312779091268403,819,1596,1250,1602,0.8336509397958219,0.5988727075569261,0.63101867869388
RGI60-01.20971,,3.629,80.01506303493457,-6.175283595113438,12.957309863186085,0.8396949500655294,379,1740,1250,4296,0.8419494865361697,0.617100547426933,0.6484245097753246
RGI60-01.20973,,1.612,63.23275418563736,-2.0206151832460733,31.293813245555917,0.6155400163441734,1265,1840,1550,1830,0.6207158635583478,0.31407306249813327,0.31207401562637227
RGI60-01.20974,,2.286,41.34682053393896,-3.481130017452007,11.877413462483235,0.8530551340910973,909,1952,1400,1380,0.855121835372434,0.6469765520393004,0.6765957849252553
RGI60-01.20980,Tikke Glacier,64.523,309.91451841975316,-5.5230148342059335,56.11328734812476,0.37025854360617716,821,2211,1600,19382,0.3763987480142585,0.18003251009940469,0.14151159674416514
RGI60-01.20981,,17.901,125.1438717646594,-2.332569808027923,53.650643738059266,0.38987269165153077,1171,2225,1500,9192,0.39606324459624437,0.18920189438290294,0.151674054633254
RGI60-01.20982,,4.175,89.03851226418863,-2.757962478184991,32.28416375076454,0.6039539304468653,1261,2145,1650,4123,0.6092463785594544,0.305768921376371,0.30098577612078337
RGI60-01.20983,Sea Otter Glacier,64.667,233.0347178506143,-5.296138743455497,44.00087103808942,0.47705355083061807,153,4126,900,24173,0.4831882853546018,0.23152085234597178,0.20251573427462807
RGI60-01.20984,Fairweather Glacier,165.674,296.73037478010446,-8.798538394415358,33.7249622015,0.587294992076497,9,4684,1250,33984,0.5927439433328141,0.2944393554374591,0.2857803141239674
RGI60-01.20985,Grand Plateau Glacier,237.25,319.4431493264702,-5.74989092495637,55.55638419852184,0.3746027413004944,89,4679,900,43460,0.3807567742583044,0.18205769666500488,0.1437279982636482
RGI60-01.20986,,1.62,68.06084209791804,-2.332569808027923,29.178480259701313,0.6406124398754194,1171,1772,1500,2338,0.6455186823759078,0.333450147676283,0.33765346840844696
RGI60-01.20995,,1.753,110.76537395127313,-1.467604712041885,75.47357475921754,0.24895707774186174,593,1278,800,3120,0.25424137394152163,0.12383635263806399,0.08623449472946122
RGI60-01.20997,Bertha Glacier,16.269,254.4079320751158,-7.040248691099476,36.13621382391605,0.5599987265224584,157,2231,1150,11441,0.565676553838072,0.27718728510085,0.2625716541886785
RGI60-01.20998,Topeka Glacier,7.064,88.64544679278032,-5.87041884816754,15.100361504946301,0.8131825606288271,222,1947,1050,6738,0.8158098144819261,0.561489129514402,0.5946652285129493
RGI60-01.20999,,3.213,57.09301551652501,-2.1056937172774868,27.113637205672173,0.6654447517925913,553,1559,850,3198,0.6700602326334486,0.35492116702192805,0.3653642568796141
RGI60-01.21000,,22.455,178.91421654867185,-6.827552356020942,26.20473739624928,0.6764661490255416,137,2580,1100,14743,0.6809463643306349,0.3653152728554029,0.3785017636127662
RGI60-01.21001,Riggs Glacier,114.988,401.6560237421711,-6.742473821989528,59.571017158751516,0.34445260499203206,49,1916,1000,26644,0.35048976438777407,0.1680547321408942,0.1287266581926319
