case,RGIId,Name,Area,bt,hf,tau,feq,feq_linear,feq_gwi,feq_etcw,Zmin,Zmax,Zela,Lmax,aar,hyps_ela,hyps_aar
zeller,RGI60-01.16194,,19.663,-6.522687609075043,101.27023093696671,15.525844100837974,0.8079191427980329,0.8106201425441854,0.5843408267990906,0.5511075252171551,1620,3067,2540.0,13847,0.3992,2562.0,0.4196
zeller,RGI60-01.16195,,5.655,-4.289376090750436,89.50460315412325,20.866578556058535,0.7419154732998139,0.7455357568468729,0.4686478315860987,0.4413333285015964,1885,2932,2490.0,4263,0.4363,2531.0,0.5127
zeller,RGI60-01.16196,,1.406,-2.8714005235602094,35.237728130186504,12.27196548898575,0.8481738334315025,0.8503092019881647,0.6662211423678165,0.63593667802528,2345,2965,2750.0,2608,0.2,,
zeller,RGI60-01.16197,,2.098,-4.778577661431065,62.54484265907563,13.088589762574875,0.8380707994249557,0.8403482640267268,0.6450255080179257,0.6135434731106402,1936,2883,2610.0,3394,0.0814,2592.0,0.0637
zeller,RGI60-01.16198,Kluane Glacier,324.131,-7.416012216404886,404.49753342623933,54.54380624285575,0.38263784838941955,0.38881265686412736,0.14615505117086386,0.1847239096991904,1294,3690,2340.0,38253,0.5474,2379.0,0.5849
zeller,RGI60-01.16199,,5.54,-6.543957242582897,80.13300590882149,12.245343748180272,0.8485031907844356,0.8506338597166971,0.666918104618573,0.6366772467537848,1677,3099,2600.0,5527,0.1587,2539.0,0.1145
zeller,RGI60-01.16201,Kaskawulsh Glacier,1053.721,-8.848167539267015,499.54337189109214,56.457268657513964,0.36760166445155273,0.3737322971732748,0.1384207269911709,0.1776819899226695,752,3597,2000.0,81627,0.5914,2150.0,0.6871
zeller,RGI60-01.16220,,1.413,-3.849803664921466,47.917084384499454,12.446630673950729,0.8460129217911838,0.848178668072824,0.6616571417961702,0.6310934988309094,1957,2739,2500.0,1852,0.2,,
zeller,RGI60-01.16223,,1.299,-3.1549956369982546,68.87474010822662,21.83037570655909,0.7300364653114103,0.7338182755307682,0.4504991583863972,0.4253874264205589,2205,2863,2650.0,2270,0.2,,
zeller,RGI60-01.16224,,5.264,-6.501417975567191,101.52105041272492,15.615216679537992,0.8068135901894374,0.8095303210769885,0.5822000982078821,0.5489581856069786,1573,2854,2490.0,6163,0.2628,2464.0,0.2161
zeller,RGI60-01.16227,,2.034,-4.034140488656195,87.78038979495194,21.7593784950688,0.730910901431388,0.7346810141965935,0.4518080665500633,0.4265255841608543,2093,2662,2662.0,2771,0.0005,2680.0,0.0081
zeller,RGI60-01.16231,,1.012,-3.949061954624782,41.622430414716064,10.539827152109291,0.8696034576007671,0.8714374316542989,0.7122164488329655,0.6852770491590893,2493,3304,3050.0,1334,0.2,,
zeller,RGI60-01.16232,,1.211,-4.055410122164049,56.07101517001815,13.826225580385325,0.8289450845388283,0.8313507816611886,0.6262208329205652,0.5939076837996549,2228,3007,2800.0,1274,0.2,,
zeller,RGI60-01.16236,,1.17,-3.679646596858639,47.53267474778123,12.917728237369447,0.8401846410996134,0.8424322758727901,0.6494291926010897,0.6181745233229746,2031,2818,2550.0,1863,0.2,,
zeller,RGI60-01.16239,,1.171,-6.3241710296684115,52.68445525381274,8.330649978733275,0.8969349355520994,0.898384476515189,0.7721208124941269,0.7504679797981003,1958,3294,2850.0,1981,0.2,,
zeller,RGI60-01.16241,,1.217,-1.99934554973822,39.00995132523969,19.51136027003805,0.7586433820353313,0.7620328441418939,0.49557713303290724,0.465650320875082,2068,2555,2350.0,3167,0.2,,
zeller,RGI60-01.16243,,1.841,-4.346095113438046,54.76475000527231,12.600909224453169,0.8441042303039398,0.8462968270323843,0.6576392050864166,0.6268391297312258,1987,2812,2600.0,3013,0.2,,
zeller,RGI60-01.16246,,1.295,-3.9348821989528795,63.69100570807855,16.186254756248488,0.7997500524102167,0.8025657373569445,0.5686760879768169,0.5354734599181366,1945,2874,2500.0,1412,0.2,,
zeller,RGI60-01.16248,,1.376,-3.431500872600349,42.77218282829412,12.464569999040066,0.8457909813229098,0.8479596903139617,0.6611892074353568,0.6305975836976268,2016,2713,2500.0,1797,0.2,,
zeller,RGI60-01.16250,,4.143,-4.736038394415358,74.53470191284839,15.737774001312621,0.80529755529716,0.8080356575800351,0.5792749563067362,0.5460277435461348,1802,2830,2470.0,5234,0.1856,2497.0,0.2075
zeller,RGI60-01.16251,,2.092,-6.104384816753926,63.88694682973619,10.465746958545902,0.8705199621066573,0.8723410187191714,0.7142080277734548,0.6874314320752585,1875,2736,2736.0,3365,0.0188,2647.0,0.0
zeller,RGI60-01.16254,,1.735,-4.161758289703316,59.995496800922034,14.415901314922111,0.8216499992950805,0.8241581947723471,0.6114492266459898,0.5786556881876305,2013,2898,2600.0,2594,0.2,,
zeller,RGI60-01.16257,,26.905,-5.25359947643979,121.17303083622717,23.06476376427968,0.7148524854682304,0.7188378528489292,0.4284417898084852,0.40648330894280355,1819,3247,2560.0,9165,0.3473,2556.0,0.3424
zeller,RGI60-01.16259,,3.914,-3.8285340314136125,73.5508891203488,19.211240782203927,0.7623507300242633,0.7656889048720775,0.5017662433692587,0.4713492078289014,2290,3467,2830.0,3818,0.4696,2875.0,0.5323
zeller,RGI60-01.16260,,1.53,-4.3390052356020945,40.12211382891793,9.24684614337656,0.8855999477043345,0.887208881226954,0.7471730351746494,0.7232390471625718,2538,3460,3150.0,2444,0.2,,
zeller,RGI60-01.16261,,1.047,-4.849476439790576,32.31779596102756,6.664182486970325,0.9175521238689796,0.9187116782333828,0.8176596458523986,0.8002972013893405,2366,3247,3050.0,2150,0.2,,
zeller,RGI60-01.16262,Spring Glacier,145.592,-9.833660558464222,236.51698928427604,24.05177480736779,0.7027434319804678,0.7068885397539435,0.4117332566422688,0.3925034471090743,1293,4514,2680.0,33356,0.5309,2709.0,0.5548
zeller,RGI60-01.16263,,1.192,-3.6654668411867366,50.39545872285899,13.748714940371112,0.8299040061835055,0.8322962507995741,0.6281803083438905,0.5959426776056856,2433,3211,2950.0,2195,0.2,,
zeller,RGI60-01.16264,,21.878,-7.075698080279232,109.49080378048039,15.474205165090861,0.8085579291969563,0.8112500515640026,0.5855807544169717,0.5523542518555945,1652,3119,2650.0,11132,0.262,2585.0,0.1908
zeller,RGI60-01.16265,,1.009,-2.587805410122164,41.005637724078966,15.845719142438607,0.8039622918126944,0.8067189517915194,0.57670863350346,0.5434629810382433,1885,2520,2250.0,2339,0.2,,
zeller,RGI60-01.16274,,1.159,-1.744109947643979,53.74174020315173,30.81327543355191,0.6211985567017786,0.6263159308869808,0.3168602777362137,0.3179080074962263,2254,2642,2500.0,2046,0.2,,
zeller,RGI60-01.16275,,1.409,-2.162412739965096,54.5731474063519,25.237155885066038,0.6882491525195334,0.6925810590106293,0.3927119997656076,0.376930994187275,2095,2508,2400.0,1442,0.2,,
zeller,RGI60-01.16280,,1.1,-2.4601876090750436,67.47715983332635,27.42764803156444,0.6616488801100823,0.666310244188626,0.36038196627491553,0.351235246727794,2053,2493,2400.0,1818,0.2,,
zeller,RGI60-01.16281,,3.606,-4.700589005235602,63.57179927068801,13.524219879653502,0.8326813535496146,0.8350343876181302,0.6338778326994823,0.6018747993797644,1897,2986,2560.0,3465,0.1742,2524.0,0.1045
zeller,RGI60-01.16283,,1.039,-6.1540139616055844,28.19507750348386,4.581575160438497,0.9433177074530357,0.9441148993822287,0.8746395628207184,0.8627004796433143,1832,2886,2700.0,2368,0.2,,
zeller,RGI60-01.16286,,2.834,-4.806937172774869,50.822121740917915,10.572661949642285,0.869197232431374,0.8710368499534578,0.711334190255954,0.6843230679716437,2022,3003,2700.0,3961,0.1684,2692.0,0.1573
zeller,RGI60-01.16287,,1.104,-3.7150959860383943,43.63168736239533,11.744430702831487,0.8547003657194217,0.8567439075439611,0.68009685843802,0.6507260571236245,2026,2730,2550.0,1515,0.2,,
zeller,RGI60-01.16288,,2.281,-4.402814136125654,79.32283070014772,18.016393208446782,0.7771177239899383,0.7802501707415853,0.5272182072343317,0.49520950817271286,1989,3000,2610.0,3480,0.504,2665.0,0.61
zeller,RGI60-01.16289,,1.061,-4.736038394415358,43.917228790546744,9.27298833606017,0.885276521952165,0.8868900581862977,0.746462889967005,0.7224652480015689,1982,2883,2650.0,1787,0.2,,
zeller,RGI60-01.16291,,2.843,-2.8784904013961605,86.3136528784454,29.985735869253027,0.6309957070556297,0.6360075335202757,0.3268334914862729,0.32544156752590625,1754,2764,2160.0,3830,0.3772,2306.0,0.6369
zeller,RGI60-01.16293,,7.525,-4.856566317626527,65.09242181367009,13.402971885181973,0.8341813823300727,0.8365133427511944,0.6369686238634663,0.6051019800022638,1895,2676,2580.0,6441,0.1143,2453.0,0.024
zeller,RGI60-01.16295,,4.298,-4.2539267015706805,76.13587346872022,17.897786870800694,0.7785840623291922,0.7816961031126212,0.5298152063160649,0.49768183118090537,1890,2770,2490.0,3269,0.215,2448.0,0.1591
zeller,RGI60-01.16298,,1.102,-1.9709860383944153,50.184669288642674,25.46170714102247,0.6855104255866885,0.6898777077395537,0.3892332479717058,0.37412103133466174,2022,2568,2300.0,1448,0.2,,
zeller,RGI60-01.16302,,1.591,-3.3535122164048867,54.15317712058186,16.148197360269783,0.8002207909430784,0.8030302196221151,0.5695691135227904,0.536358815074956,1877,2524,2350.0,2658,0.2,,
zeller,RGI60-01.16304,,3.667,-4.034140488656195,65.37060422690067,16.204344992624723,0.7995262921500602,0.8023450792417814,0.5682520743002443,0.5350533450702943,1961,2728,2530.0,3224,0.2596,2536.0,0.2721
zeller,RGI60-01.16308,,2.871,-5.579733856893543,82.3519176789413,14.75911213528558,0.8174041036014698,0.8199720249743389,0.6029666053895072,0.5699715725871015,1892,2679,2679.0,3798,0.0153,2609.0,0.0
zeller,RGI60-01.16309,,6.348,-4.665139616055846,99.62361296909562,21.35490492636588,0.7358945638290177,0.7395968162453942,0.45934938483167337,0.43311897460719817,1772,2899,2430.0,6016,0.3324,2435.0,0.3473
zeller,RGI60-01.16310,,1.902,-3.2329842931937174,47.36516425812467,14.650601414253947,0.8187464922355212,0.8212954754114954,0.6056390427164993,0.5727014251589456,2044,2779,2500.0,1937,0.2,,
zeller,RGI60-01.16311,,3.189,-3.282613438045375,63.95717537598855,19.483614681743248,0.7589860841010664,0.7623708931245072,0.496145897682083,0.4661723360997126,1827,2932,2290.0,4372,0.6993,2369.0,0.7698
zeller,RGI60-01.16312,,8.819,-5.742801047120419,110.32991933282803,19.211865155619513,0.7623430163236337,0.7656812483617748,0.5017532656181392,0.47133721429913666,1680,3450,2490.0,8595,0.4455,2524.0,0.4827
zeller,RGI60-01.16313,,2.917,-4.076679755671902,69.10950175289952,16.952398985166095,0.7902741985395487,0.7932228336450782,0.5509639110150685,0.5180671344470459,2046,2621,2621.0,2233,0.0166,2479.6618,0.0
zeller,RGI60-01.16314,,2.772,-2.545266143106457,50.60835548292431,19.88332560820442,0.7540498036917137,0.7575027499764319,0.4880201516229464,0.45874748199426363,2001,3109,2360.0,3141,0.4944,2380.0,0.5362
zeller,RGI60-01.16315,,3.46,-2.4530977312390925,65.44249481836931,26.677491885051573,0.6707273608504553,0.6752784876348599,0.3710583347793139,0.35961992442589935,2194,2946,2540.0,3242,0.4462,2564.0,0.4923
zeller,RGI60-01.16316,,22.496,-4.3390052356020945,95.13634641228731,21.925842732726245,0.7288608187977816,0.7326584474568756,0.4487461314349061,0.4238659868866121,1828,4845,2440.0,12858,0.5014,2459.0,0.5112
zeller,RGI60-01.16318,,1.577,-4.402814136125654,47.467729057645485,10.781224823497928,0.8666169368389689,0.8684928684965646,0.7057382763097043,0.6782779843058374,1929,2727,2550.0,1826,0.2,,
zeller,RGI60-01.16321,,1.17,-3.1266361256544504,37.85434823466081,12.107052664063154,0.8502140933364678,0.8523207315076426,0.6705444841234505,0.6405345106599896,2009,2606,2450.0,884,0.2,,
zeller,RGI60-01.16323,,1.954,-2.899760034904014,42.883519301179696,14.788644158480928,0.8170387637500809,0.8196117721398092,0.6022407796125183,0.5692311337344882,2091,2670,2500.0,1643,0.2,,
zeller,RGI60-01.16324,,1.993,-2.1907722513089003,68.88385290707897,31.44272658462037,0.6137912521523944,0.6189852057141495,0.30954146371006463,0.3124094538059516,2141,2695,2450.0,2549,0.2,,
zeller,RGI60-01.16326,,4.293,-4.927465095986038,86.88230871309071,17.632252491015286,0.7818671349144728,0.7849336830237668,0.5356751847816176,0.5032856403281246,1805,2784,2500.0,4121,0.3323,2527.0,0.3802
zeller,RGI60-01.16327,,3.171,0.4324825479930192,49.91464867321019,-115.41424944161184,-1.4826912245217807,-1.576404477456124,-0.3463276925587948,-0.9144011720667405,1891,3009,1830.0,3311,0.9676,1920.0,0.9955
zeller,RGI60-01.16328,,2.863,-5.452116055846422,72.05423625428021,13.215829508437352,0.8364966349465184,0.838796023682216,0.6417572748136667,0.6101142588374082,1841,2964,2610.0,3313,0.2587,2635.0,0.2993
zeller,RGI60-01.16329,,7.838,-6.884271378708552,108.09929076587689,15.702357565421204,0.8057356546080239,0.8084675844305768,0.5801190038806925,0.5468725489319363,1629,3074,2600.0,6787,0.4282,2628.0,0.4622
zeller,RGI60-01.16330,,1.256,-4.388634380453752,28.55079110153767,6.505620798282525,0.9195138160185575,0.920645793930078,0.8219970300805655,0.8050467322707437,2131,3091,2750.0,2324,0.2,,
zeller,RGI60-01.16334,,17.883,-8.720549738219896,141.37726715755284,16.211967295815437,0.7994320111837293,0.8022522541646083,0.5680735598501365,0.5348765227895956,1400,3506,2630.0,10345,0.4898,2659.0,0.5215
zeller,RGI60-01.16337,,1.895,-1.7795593368237348,63.38416302570044,35.617898045946774,0.5658004801635063,0.5714324064854991,0.2662606100457091,0.28018157058178245,2249,2657,2500.0,2064,0.2,,
zeller,RGI60-01.16339,,11.375,-5.5655541012216405,91.46515415110458,16.43415057829156,0.796683860033624,0.7995423980708658,0.5628899652603635,0.5297548447965301,1755,2772,2540.0,7947,0.2447,2405.0,0.0656
zeller,RGI60-01.16341,,1.776,-6.423429319371728,36.11838149061252,5.622912574391842,0.9304344981045387,0.9314128836044114,0.8461469459397634,0.83149453379982,1744,3081,2650.0,3194,0.2,,
zeller,RGI60-01.16342,Donjek Glacier,447.996,-10.56391797556719,410.7385496913747,38.88127024853406,0.5299240553440405,0.5358107735687435,0.23790394874999063,0.25899328907593516,1000,4511,2490.0,67938,0.6883,2508.0,0.6963
zeller,RGI60-01.16343,,3.412,-4.927465095986038,89.39135993297528,18.141449648378913,0.7755717244006537,0.7787259290311215,0.5244937908026518,0.4926233048418537,1832,2527,2527.0,3677,0.0068,2488.0,0.0
zeller,RGI60-01.16344,,1.212,-3.679646596858639,43.81126255534399,11.906377800723096,0.8526967941585232,0.8547685683005315,0.6758232371917232,0.6461610779193208,1881,2496,2400.0,1983,0.2,,
zeller,RGI60-01.16345,,1.161,-2.850130890052356,44.33101259210104,15.554026920948425,0.807570515804705,0.8102766578597342,0.5836651509465351,0.55042869882634,2148,2748,2550.0,1604,0.2,,
zeller,RGI60-01.16346,,1.496,-4.636780104712042,38.488993279143116,8.300801937971869,0.8973042092881974,0.8987485466231745,0.77293509499165,0.7513579141088357,1896,2794,2550.0,1838,0.2,,
zeller,RGI60-01.16348,,20.108,-6.551047120418848,117.15082885816723,17.882763885642312,0.7787697977057132,0.7818792604395881,0.5301450526683067,0.4979963351466769,1826,3430,2750.0,8381,0.1727,2636.0,0.0955
zeller,RGI60-01.16350,,5.497,-2.7154232111692846,80.87915382812373,29.78510071485191,0.6333805343855583,0.6383663633639746,0.3293135356952324,0.327323284436083,2017,2889,2400.0,2883,0.3781,2416.4649,0.4018
zeller,RGI60-01.16351,,4.364,-4.069589877835951,58.277407873084734,14.320216440108304,0.8228337393018418,0.8253252305921539,0.613829467491724,0.581102438376529,2046,3010,2620.0,5293,0.2575,2667.0,0.3067
zeller,RGI60-01.16352,,1.93,-6.650305410122164,42.21750035453078,6.348204744142007,0.9214613346164023,0.922565908703477,0.826303349004537,0.8097624833251275,1812,3004,2750.0,2940,0.2,,
zeller,RGI60-01.16355,,1.168,-6.161103839441536,38.835881765666194,6.303396725283308,0.9220156900824721,0.9231124848476402,0.827529190810281,0.8111049074653771,1881,3081,2750.0,2396,0.2,,
zeller,RGI60-01.16356,,1.874,-4.466623036649215,50.178469945334875,11.234095542340174,0.8610141179171953,0.8629687956320656,0.6936379331536118,0.6652436418592491,1970,2807,2600.0,2636,0.2,,
zeller,RGI60-01.16362,,1.61,-4.416993891797556,44.658757760808506,10.110667765183168,0.87491292720086,0.8766721919592387,0.7237754374441828,0.6977969233127458,1977,2881,2600.0,1675,0.2,,
zeller,RGI60-01.16363,,1.217,-4.019960732984293,37.95218123212541,9.440933320746867,0.8831987416590221,0.8848414535606743,0.7419032084960506,0.7174990050345237,1983,2786,2550.0,1503,0.2,,
zeller,RGI60-01.16366,,1.446,-6.465968586387435,33.26652534066567,5.144863433252747,0.9363488223971642,0.9372440140703826,0.859226997710405,0.8458201028687365,1888,3230,2800.0,2446,0.2,,
zeller,RGI60-01.16370,,4.536,-6.24618237347295,73.12376231143031,11.706952813606794,0.8551640335223101,0.8572009819456267,0.6810875082389841,0.6517854555758854,1619,3293,2500.0,5163,0.4836,2534.0,0.5215
zeller,RGI60-01.16371,,3.097,-3.4385907504363002,82.68951594016505,24.04750141600105,0.7027957871974021,0.7069400384573514,0.4118038175444378,0.392561847107565,2091,2576,2576.0,2723,0.0855,2513.0,0.0
zeller,RGI60-01.16374,,5.859,-3.013198080279232,86.98553051593673,28.868175340094403,0.6443237055630819,0.6491872814301701,0.34096669684896974,0.33621458531229076,2145,2894,2570.0,3374,0.3644,2518.0,0.2038
zeller,RGI60-01.16376,,1.067,-3.3535122164048867,42.53115580862389,12.682570709171047,0.8430939379624146,0.8453005982195697,0.6555176036731377,0.6245963330714684,2477,3169,2950.0,1672,0.2,,
zeller,RGI60-01.16377,Steele Glacier,254.841,-10.322862129144852,144.98645369392682,14.045179706951828,0.8262363086243146,0.8286800646124287,0.6207076487617011,0.5881965753818761,1164,5059,2620.0,44033,0.5626,2630.0,0.5677
zeller,RGI60-01.16381,,5.012,-5.714441535776614,58.20558859851483,10.185700253315213,0.8739846410039804,0.8757569339424305,0.7217509081051405,0.695601413436446,934,1938,1740.0,4027,0.1535,1739.0,0.1532
zeller,RGI60-01.16384,,4.28,-9.713132635253054,83.65995724350186,8.613076788415778,0.8934408099593966,0.8949394747464103,0.7644199458417043,0.7420548537879078,460,1964,1830.0,7079,0.143,1769.0,0.0804
zeller,RGI60-01.16390,,1.426,-4.806937172774869,40.348137963492505,8.393731083487618,0.8961545092784838,0.8976150281002054,0.770400142332487,0.7485876512790866,1272,2192,1950.0,2231,0.2,,
zeller,RGI60-01.16391,,4.394,-7.359293193717278,69.88152247499372,9.495683978816398,0.8825213779499753,0.8841736378163244,0.7404178339358852,0.715882006566872,972,2153,2010.0,4557,0.0739,1875.0,0.0299
zeller,RGI60-01.16392,,2.294,-7.883944153577661,47.264669448767066,5.995053811653244,0.925830444315051,0.9268735846822695,0.8359650367282221,0.820343373909257,668,1952,1780.0,3011,0.0957,1775.0,0.0932
zeller,RGI60-01.16397,,1.091,-2.850130890052356,47.14000861536981,16.539594297195194,0.7953796819979752,0.7982568677375842,0.5604448369234574,0.5273476057136328,1298,2057,1700.0,1895,0.2,,
zeller,RGI60-01.16398,,1.558,-3.9774214659685865,68.7868502122803,17.294332723054595,0.7860456313803735,0.7890533424102504,0.5432232437625008,0.5105544541577143,1139,1846,1700.0,2759,0.2,,
zeller,RGI60-01.16403,,3.611,-5.976767015706806,119.23015178243672,19.94893752242686,0.7532396910846603,0.7567041321860108,0.48670030976167494,0.4575482144262669,937,1780,1780.0,3859,0.0248,1649.0,0.0
zeller,RGI60-01.16404,,1.959,-2.5027268760907506,78.29523444534229,31.28397077336666,0.6156556818101746,0.6208303259411063,0.3113660462613799,0.31377803473614935,1097,1708,1450.0,2182,0.2,,
zeller,RGI60-01.16410,,1.313,-3.6725567190226878,70.76815266485379,19.269451251303224,0.7616315952171632,0.7649797319900781,0.5005594107061855,0.4702347638256834,1082,1884,1600.0,2422,0.2,,
zeller,RGI60-01.16411,,4.536,-5.990946771378709,77.28658311439241,12.900562475971773,0.840397010399457,0.84264170446996,0.6498725851998368,0.6186414546539478,1215,2310,2060.0,4346,0.1109,1974.0,0.04
zeller,RGI60-01.16415,,1.887,-2.3042102966841185,52.183587544426,22.64705943703184,0.7199861678054071,0.7239033067797238,0.4357591239304278,0.41269728804651773,1525,2015,1850.0,2041,0.2,,
zeller,RGI60-01.16417,,3.278,-6.040575916230367,101.4124828773926,16.788545377752534,0.7923006489481216,0.7952207492967105,0.5547094069163006,0.5217231796341417,944,1796,1796.0,3638,0.0378,1630.0,0.0
zeller,RGI60-01.16418,,1.866,-2.4105584642233855,87.22147748318243,36.18309979935822,0.5594757630950037,0.5651576716001532,0.2610364060028514,0.27629639945527246,1060,1657,1400.0,2779,0.2,,
zeller,RGI60-01.16420,,1.384,-2.481457242582897,63.19019605259041,25.464954611435115,0.6854708357729848,0.6898382558822697,0.38918311694626323,0.3740805447766795,1050,1561,1400.0,2042,0.2,,
zeller,RGI60-01.16421,,5.935,-6.643215532286213,85.06926396846778,12.80543489143605,0.8415738991068545,0.8438021080522976,0.6523327141413108,0.6212343242805114,812,1749,1749.0,4716,0.0079,1658.0,0.0005
zeller,RGI60-01.16424,,3.743,-7.508180628272251,106.89038858407552,14.236523317190446,0.8238691304836026,0.8263462205235711,0.6159168824951647,0.583251682606082,815,1874,1874.0,4228,0.0184,1741.0,0.0001
zeller,RGI60-01.16425,,11.106,-8.025741710296684,135.61846003000556,16.89793478601646,0.7909477725626348,0.793886877032015,0.5522062846345338,0.5192783405969922,758,2271,1890.0,10273,0.1517,1806.0,0.0993
zeller,RGI60-01.16429,,1.468,-3.169175392670157,59.96482295564037,18.921269896999174,0.7659334836058271,0.7692219951158332,0.5078239420326982,0.47696652260065203,1153,1695,1600.0,1827,0.2,,
zeller,RGI60-01.16430,,1.06,-2.9422993019197206,37.09917186373346,12.608904824715788,0.844005311013032,0.846199215052556,0.6574312763347989,0.6266192183806176,1385,2041,1800.0,1441,0.2,,
zeller,RGI60-01.16432,,1.123,-2.587805410122164,50.99281424959134,19.70504198272933,0.7562513265089887,0.7596738979379731,0.49162653866246053,0.46203405158487487,1385,2234,1750.0,2251,0.2,,
zeller,RGI60-01.16433,,1.41,-1.7370200698080278,74.61576137950857,42.95618840360029,0.4874822121954705,0.49358093056618185,0.20790937906004708,0.23604975815282955,1205,1629,1450.0,1645,0.2,,
zeller,RGI60-01.16435,,1.496,-3.736365619546248,56.158518234297645,15.030252376938865,0.8140498614799907,0.8166649858060521,0.5963277620334362,0.5632148671171465,1273,2006,1800.0,2135,0.2,,
zeller,RGI60-01.16438,,7.245,-10.578097731239092,128.68707929443207,12.16542733523771,0.8494918964303316,0.8516085920077374,0.6690125367436317,0.6389042171872557,802,2294,2294.0,9756,0.0266,2031.0,0.0
zeller,RGI60-01.16440,,8.196,-10.358311518324607,101.74805416258526,9.822841684437233,0.878473851188183,0.8801830221723944,0.7315541792852857,0.7062422003259067,770,2231,2231.0,9224,0.063,1958.0,0.0001
zeller,RGI60-01.16450,,1.673,-3.5803883071553226,50.78820099912082,14.185109726121544,0.8245051842029385,0.826973159309582,0.6172015505886269,0.5845760282489308,1245,1918,1750.0,2000,0.2,,
zeller,RGI60-01.16453,,1.753,-3.013198080279232,75.20129171196918,24.957301082907996,0.6916656763521191,0.6959539458821092,0.39710244167224545,0.38049397637114796,1125,1857,1550.0,2593,0.2,,
zeller,RGI60-01.16458,,1.112,-2.2333115183246073,57.12053599467628,25.576609230729776,0.6841099722821875,0.6884946871604903,0.3874679940475525,0.37269937794943697,1285,1826,1600.0,1850,0.2,,
zeller,RGI60-01.16462,,7.926,-4.537521815008726,106.42966903653483,23.455461676128635,0.7100553964099398,0.7141047583112135,0.42173120554379234,0.40083405880212,1286,1926,1926.0,5350,0.0051,1853.0,0.0
zeller,RGI60-01.16463,,1.566,-1.481784467713787,90.36154824139206,60.981573373359026,0.3344877868336006,0.34047398085324454,0.12218365233300763,0.16228921944818991,1491,1801,1700.0,1686,0.2,,
zeller,RGI60-01.16467,,14.393,-6.692844677137871,77.04075441679612,11.510913241414388,0.8575893906012085,0.859592308260811,0.6862795703880022,0.6573449416170061,1736,3071,2680.0,5771,0.2004,2690.0,0.2145
zeller,RGI60-01.16468,,1.707,-2.2474912739965096,48.069114165753525,21.387898018521152,0.7354879239559685,0.7391952339130704,0.4587286585230495,0.4325738863318363,2333,2823,2650.0,1728,0.2,,
zeller,RGI60-01.16469,,36.889,-6.31708115183246,197.41265853274842,31.25061302647393,0.6160477646830285,0.6212184337604644,0.3117512662469897,0.31406718448049115,1689,3185,2580.0,14295,0.2781,2595.0,0.2984
zeller,RGI60-01.16471,,2.485,-4.856566317626527,50.3183890604116,10.360898167453197,0.8718171292469431,0.8736199490129931,0.7170295394287337,0.6904856158358735,2272,2957,2957.0,2933,0.0148,2897.0,0.0017
zeller,RGI60-01.16481,,6.567,-5.508835078534031,76.85941019460518,13.952025990775969,0.8273887511990018,0.8298161975075703,0.6230491655486637,0.5906195089425172,1843,2864,2620.0,4885,0.1871,2603.0,0.159
zeller,RGI60-01.16482,,2.312,-3.2329842931937174,73.9654499022157,22.878382075017324,0.7171425499623822,0.7210973773321571,0.43168843609623336,0.4092334136129582,2154,2842,2610.0,3348,0.3817,2622.0,0.4128
zeller,RGI60-01.16484,,2.048,-1.6448516579406631,60.77243131626349,36.94705903895913,0.55099884075269,0.5567433855539118,0.25419089995177163,0.27119613173423135,2218,2965,2450.0,3165,0.3289,2516.0,0.4459
zeller,RGI60-01.16487,,1.288,-3.4385907504363002,38.34824526931665,11.152314437084696,0.862025895927061,0.8639664451044066,0.6958176318795597,0.6675875604404549,1965,2764,2450.0,1589,0.2,,
zeller,RGI60-01.16491,,1.859,-5.3953970331588135,35.64930017182609,6.607354371278714,0.9182551894666663,0.9194048540170803,0.8192141101323,0.8019993438121381,1839,2800,2600.0,1987,0.2,,
zeller,RGI60-01.16494,,1.404,-2.7366928446771377,74.56474847100137,27.24629788689281,0.6638403226017986,0.6684753390541779,0.3629264669866855,0.3532250738723244,2164,2662,2550.0,2429,0.2,,
zeller,RGI60-01.16496,,1.57,-3.991601221640489,61.068190600660536,15.299171237241584,0.8107231663998913,0.8133849235094307,0.5897993243738233,0.5566058192310622,2087,2845,2650.0,2010,0.2,,
zeller,RGI60-01.16498,,1.7,-3.2400741710296685,51.1597798395706,15.78969404373618,0.8046553107244221,0.8074023803661136,0.5780394131400441,0.5447922234000039,1993,2532,2450.0,2403,0.2,,
zeller,RGI60-01.16500,,2.105,-1.3045375218150088,54.179594546828454,41.53164906399024,0.5020051850657892,0.5080423979803622,0.21778480565607283,0.24369366810474552,2326,2792,2510.0,1708,0.1574,2555.0,0.2199
zeller,RGI60-01.16504,,1.166,-3.637107329842932,48.639596139560865,13.373153918353397,0.8345502781047797,0.8368771291046916,0.6377301906721015,0.6058981141945767,2337,3075,2850.0,2307,0.2,,
zeller,RGI60-01.16509,,7.096,-7.0898778359511345,94.72374717012207,13.360420216241216,0.8347078143559619,0.8370323014113735,0.638055497446807,0.6062383144631635,1781,2781,2781.0,4786,0.0219,2580.0,0.0
zeller,RGI60-01.16510,,1.674,-2.68706369982548,41.306736713007716,15.372444172309914,0.8098167475323791,0.8124914188074107,0.5880304579176865,0.5548212677425614,1971,2534,2350.0,2806,0.2,,
zeller,RGI60-01.16511,,3.485,-4.821116928446771,50.762672941286944,10.52923496664522,0.8697345018800198,0.8715665870102235,0.7125010859426777,0.6855848836938229,1939,2619,2619.0,3025,0.1129,2478.0,0.0001
